db_id,question,gold_sql,llama_predicted_sql
tvshow,Find the number of cartoons directed by each of the listed directors.,"SELECT count(*) ,  Directed_by FROM cartoon GROUP BY Directed_by","SELECT director, COUNT(*) FROM cartoons GROUP BY director"
tvshow,How many cartoons did each director create?,"SELECT count(*) ,  Directed_by FROM cartoon GROUP BY Directed_by","SELECT director, COUNT(*) FROM cartoons GROUP BY director"
tvshow,Find the production code and channel of the most recently aired cartoon .,"select production_code ,  channel from cartoon order by original_air_date desc limit 1","SELECT production_code, channel FROM cartoons ORDER BY air_date DESC LIMIT 1"
tvshow,What is the produdction code and channel of the most recent cartoon ?,"select production_code ,  channel from cartoon order by original_air_date desc limit 1","SELECT production_code, channel FROM cartoons ORDER BY release_date DESC LIMIT 1"
tvshow,Find the package choice and series name of the TV channel that has high definition TV.,"SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  ""yes""","SELECT T2.package_choice, T1.series_name FROM TV_Channel AS T1 INNER JOIN Package_Choice AS T2 ON T1.channel_id = T2.channel_id WHERE T1.channel_quality = 'HD'"
tvshow,What are the package options and the name of the series for the TV Channel that supports high definition TV?,"SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  ""yes""","SELECT T2.package_options, T1.series_name FROM TV_Channel AS T1 INNER JOIN Package_Options AS T2 ON T1.package_id = T2.package_id WHERE T1.supports_hd = 1"
tvshow,which countries' tv channels are playing some cartoon written by Todd Casey?,SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',SELECT DISTINCT T3.country FROM tv_channels AS T1 INNER JOIN programs AS T2 ON T1.id = T2.tv_channel_id INNER JOIN countries AS T3 ON T1.country_id = T3.id INNER JOIN cartoons AS T4 ON T2.cartoon_id = T4.id INNER JOIN writers AS T5 ON T4.writer_id = T5.id WHERE T5.name = 'Todd Casey'
tvshow,What are the countries that have cartoons on TV that were written by Todd Casey?,SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',SELECT DISTINCT T3.country FROM cartoons AS T1 INNER JOIN written_by AS T2 ON T1.id = T2.cartoon_id INNER JOIN tv_stations AS T3 ON T1.tv_station_id = T3.id WHERE T2.writer_name = 'Todd Casey'
tvshow,which countries' tv channels are not playing any cartoon written by Todd Casey?,SELECT country FROM TV_Channel EXCEPT SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',SELECT DISTINCT c.country FROM countries c JOIN tv_channels t ON c.id = t.country_id JOIN programs p ON t.id = p.tv_channel_id JOIN cartoons ca ON p.id = ca.program_id JOIN writers w ON ca.id = w.cartoon_id WHERE w.name != 'Todd Casey' AND c.country NOT IN (SELECT c.country FROM countries c JOIN tv_channels t ON c.id = t.country_id JOIN programs p ON t.id = p.tv_channel_id JOIN cartoons ca ON p.id = ca.program_id JOIN writers w ON ca.id = w.cartoon_id WHERE w.name = 'Todd Casey')
tvshow,What are the countries that are not playing cartoons written by Todd Casey?,SELECT country FROM TV_Channel EXCEPT SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',SELECT country FROM countries WHERE id NOT IN (SELECT c.id FROM countries c JOIN channels ch ON c.id = ch.country_id JOIN programs p ON ch.id = p.channel_id JOIN episodes e ON p.id = e.program_id JOIN writers w ON e.writer_id = w.id WHERE w.name = 'Todd Casey' AND p.type = 'cartoon')
tvshow,Find the series name and country of the tv channel that is playing some cartoons directed by Ben Jones and Michael Chang?,"SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Michael Chang' INTERSECT SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Ben Jones'","SELECT T3.series_name, T2.country FROM directors AS T1 INNER JOIN tv_channels_directors AS T4 ON T1.id = T4.director_id INNER JOIN tv_channels AS T2 ON T4.tv_channel_id = T2.id INNER JOIN series AS T3 ON T2.id = T3.tv_channel_id WHERE T1.name IN ('Ben Jones', 'Michael Chang') AND T3.genre = 'cartoon'"
tvshow,What is the series name and country of all TV channels that are playing cartoons directed by Ben Jones and cartoons directed by Michael Chang?,"SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Michael Chang' INTERSECT SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Ben Jones'","SELECT T1.series_name, T1.country FROM TV_channels AS T1 INNER JOIN Cartoons AS T2 ON T1.id = T2.channel_id WHERE T2.director = 'Ben Jones' INTERSECT SELECT T1.series_name, T1.country FROM TV_channels AS T1 INNER JOIN Cartoons AS T2 ON T1.id = T2.channel_id WHERE T2.director = 'Michael Chang'"
tvshow,find the pixel aspect ratio and nation of the tv channels that do not use English.,"SELECT Pixel_aspect_ratio_PAR ,  country FROM tv_channel WHERE LANGUAGE != 'English'","SELECT T2.pixel_aspect_ratio, T1.nation FROM tv_channels AS T1 INNER JOIN tv_stations AS T2 ON T1.id = T2.tv_channel_id WHERE T1.language != 'English'"
tvshow,What is the pixel aspect ratio and country of origin for all TV channels that do not use English?,"SELECT Pixel_aspect_ratio_PAR ,  country FROM tv_channel WHERE LANGUAGE != 'English'","SELECT T2.pixel_aspect_ratio, T2.country_of_origin FROM languages AS T1 INNER JOIN tv_channels AS T2 ON T1.tv_channel_id = T2.id WHERE T1.language != 'English'"
tvshow,find id of the tv channels that from the countries where have more than two tv channels.,SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2,SELECT id FROM tv_channels WHERE country_id IN (SELECT country_id FROM tv_channels GROUP BY country_id HAVING COUNT(id) > 2)
tvshow,What are the ids of all tv channels that have more than 2 TV channels?,SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2,SELECT id FROM tv_channels GROUP BY id HAVING COUNT(id) > 2
tvshow,find the id of tv channels that do not play any cartoon directed by Ben Jones.,SELECT id FROM TV_Channel EXCEPT SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones',SELECT id FROM tv_channels WHERE id NOT IN (SELECT tc.id FROM tv_channels tc JOIN programs p ON tc.id = p.tv_channel_id JOIN cartoons c ON p.id = c.program_id WHERE c.director = 'Ben Jones')
tvshow,What are the ids of the TV channels that do not have any cartoons directed by Ben Jones?,SELECT id FROM TV_Channel EXCEPT SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones',SELECT id FROM TV_channels WHERE id NOT IN (SELECT TV_channel_id FROM Cartoons WHERE director = 'Ben Jones')
tvshow,find the package option of the tv channel that do not have any cartoon directed by Ben Jones.,SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones'),SELECT package_option FROM tv_channel WHERE id NOT IN (SELECT tv_channel_id FROM cartoon WHERE director = 'Ben Jones')
tvshow,What are the package options of all tv channels that are not playing any cartoons directed by Ben Jones?,SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones'),SELECT package_options FROM tv_channels WHERE id NOT IN (SELECT tv_channel_id FROM schedules WHERE cartoon_id IN (SELECT id FROM cartoons WHERE director = 'Ben Jones'))
poker_player,How many poker players are there?,SELECT count(*) FROM poker_player,SELECT COUNT(*) FROM poker_players
poker_player,Count the number of poker players.,SELECT count(*) FROM poker_player,SELECT COUNT(*) FROM poker_players
poker_player,List the earnings of poker players in descending order.,SELECT Earnings FROM poker_player ORDER BY Earnings DESC,SELECT earnings FROM poker_players ORDER BY earnings DESC;
poker_player,"What are the earnings of poker players, ordered descending by value?",SELECT Earnings FROM poker_player ORDER BY Earnings DESC,SELECT earnings FROM poker_players ORDER BY earnings DESC
poker_player,List the final tables made and the best finishes of poker players.,"SELECT Final_Table_Made ,  Best_Finish FROM poker_player","SELECT final_tables_made, best_finish FROM poker_players"
poker_player,What are the final tables made and best finishes for all poker players?,"SELECT Final_Table_Made ,  Best_Finish FROM poker_player","SELECT player_name, COUNT(*) as final_tables_made, MAX(finish_position) as best_finish FROM poker_players GROUP BY player_name"
poker_player,What is the average earnings of poker players?,SELECT avg(Earnings) FROM poker_player,SELECT AVG(earnings) FROM poker_players
poker_player,Return the average earnings across all poker players.,SELECT avg(Earnings) FROM poker_player,SELECT AVG(earnings) FROM poker_players
poker_player,What is the money rank of the poker player with the highest earnings?,SELECT Money_Rank FROM poker_player ORDER BY Earnings DESC LIMIT 1,SELECT money_rank FROM poker_players ORDER BY earnings DESC LIMIT 1
poker_player,Return the money rank of the player with the greatest earnings.,SELECT Money_Rank FROM poker_player ORDER BY Earnings DESC LIMIT 1,SELECT money_rank FROM players ORDER BY earnings DESC LIMIT 1
poker_player,What is the maximum number of final tables made among poker players with earnings less than 200000?,SELECT max(Final_Table_Made) FROM poker_player WHERE Earnings  <  200000,SELECT MAX(final_tables_made) FROM poker_players WHERE earnings < 200000
poker_player,Return the maximum final tables made across all poker players who have earnings below 200000.,SELECT max(Final_Table_Made) FROM poker_player WHERE Earnings  <  200000,SELECT MAX(final_tables) FROM poker_players WHERE earnings < 200000
poker_player,What are the names of poker players?,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID,SELECT name FROM poker_players
poker_player,Return the names of all the poker players.,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID,SELECT name FROM poker_players
poker_player,What are the names of poker players whose earnings is higher than 300000?,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Earnings  >  300000,SELECT name FROM poker_players WHERE earnings > 300000
poker_player,Give the names of poker players who have earnings above 300000.,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Earnings  >  300000,SELECT name FROM poker_players WHERE earnings > 300000
poker_player,List the names of poker players ordered by the final tables made in ascending order.,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Final_Table_Made,SELECT name FROM poker_players ORDER BY final_tables_made ASC
poker_player,"What are the names of poker players, ordered ascending by the number of final tables they have made?",SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Final_Table_Made,SELECT name FROM poker_players ORDER BY final_tables ASC
poker_player,What is the birth date of the poker player with the lowest earnings?,SELECT T1.Birth_Date FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings ASC LIMIT 1,SELECT birth_date FROM poker_players ORDER BY earnings ASC LIMIT 1
poker_player,Return the birth date of the poker player with the lowest earnings.,SELECT T1.Birth_Date FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings ASC LIMIT 1,SELECT birth_date FROM poker_players ORDER BY earnings ASC LIMIT 1
poker_player,What is the money rank of the tallest poker player?,SELECT T2.Money_Rank FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Height DESC LIMIT 1,SELECT money_rank FROM poker_players ORDER BY height DESC LIMIT 1
poker_player,Return the money rank of the poker player with the greatest height.,SELECT T2.Money_Rank FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Height DESC LIMIT 1,SELECT money_rank FROM poker_players ORDER BY height DESC LIMIT 1
poker_player,What is the average earnings of poker players with height higher than 200?,SELECT avg(T2.Earnings) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Height  >  200,SELECT AVG(earnings) FROM poker_players WHERE height > 200
poker_player,Give average earnings of poker players who are taller than 200.,SELECT avg(T2.Earnings) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Height  >  200,SELECT AVG(earnings) FROM poker_players WHERE height > 200
poker_player,What are the names of poker players in descending order of earnings?,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings DESC,SELECT name FROM poker_players ORDER BY earnings DESC
poker_player,Return the names of poker players sorted by their earnings descending.,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings DESC,SELECT name FROM poker_players ORDER BY earnings DESC
poker_player,What are different nationalities of people and the corresponding number of people from each nation?,"SELECT Nationality ,  COUNT(*) FROM people GROUP BY Nationality","SELECT nationality, COUNT(*) FROM people GROUP BY nationality"
poker_player,How many people are there of each nationality?,"SELECT Nationality ,  COUNT(*) FROM people GROUP BY Nationality","SELECT nationality, COUNT(*) FROM people GROUP BY nationality"
poker_player,What is the most common nationality of people?,SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1,SELECT nationality FROM people GROUP BY nationality ORDER BY COUNT(nationality) DESC LIMIT 1
poker_player,Give the nationality that is most common across all people.,SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1,SELECT nationality FROM people GROUP BY nationality ORDER BY COUNT(nationality) DESC LIMIT 1
